timestamp,categorie,code_postal,premiere_visite,comment_avez_vous_entendu_parler_de_nous
2020/10/24 8:40:33 AM EST,Grands-parents,G3g2z1,Non,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:34 AM EST,Parents avec jeunes enfants,G0s2w0,Non,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:34 AM EST,Parents avec jeunes enfants,G2e6k3,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/24 8:40:35 AM EST,Parents avec jeunes enfants,G1p0b4,Non,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:35 AM EST,Collectionneur ,G1e4l5,Non,Google 
2020/10/24 8:40:36 AM EST,Parents avec jeunes enfants,G1y3p4,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/24 8:40:36 AM EST,Parents avec jeunes enfants,G7a3l6,Non,Journaux 
2020/10/24 8:40:37 AM EST,Parents avec jeunes enfants,G6j1e8,Non,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:37 AM EST,Parents avec jeunes enfants,G3a2b3,Non,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:38 AM EST,Parents avec jeunes enfants,G3a1e9,Non,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:39 AM EST,Parents,G2g1l2,Non,"Événements (Conteneur de l'amour, parade des jouets, etc)"
2020/10/24 8:40:39 AM EST,Grands-parents,G3l4l2,Non,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:40 AM EST,Parents avec jeunes enfants,G1y1g9,Non,Radio
2020/10/24 8:40:40 AM EST,Parents avec jeunes enfants,G3k0s9,Non,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:41 AM EST,Parents avec jeunes enfants,G0a2r0,Oui,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:42 AM EST,Grands-parents,G1y3l7,Non,Journaux 
2020/10/24 8:40:44 AM EST,Grands-parents,G1w4x9,Oui,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:47 AM EST,Parents avec jeunes enfants,G2g2b4,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/24 8:40:48 AM EST,Grands-parents,G6v8l3,Non,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:49 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G3c5c2,Non,"Famille, amis, collègues (etc.)"
2020/10/24 8:40:49 AM EST,Grands-parents,G7a2a8,Non,"Famille, amis, collègues (etc.)"
2020/10/24 11:33:08 AM EST,Parents avec jeunes enfants,G1b 1r7,Oui,"Famille, amis, collègues (etc.)"
2020/10/24 11:39:41 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G1g 6e7,Non,Radio
2020/10/24 11:45:29 AM EST,Parents avec jeunes enfants,G1b 3w6,Non,"Famille, amis, collègues (etc.)"
2020/10/24 11:59:25 AM EST,Parents,G2b 3t2,Non,Radio
2020/10/24 12:00:44 PM EST,Parents avec jeunes enfants,G1x3t5,Non,En passant
2020/10/24 12:00:55 PM EST,Parents avec jeunes enfants,G1l2w9,Oui,Radio
2020/10/24 12:00:56 PM EST,Parents avec jeunes enfants,G1x2n1,Oui,"Événements (Conteneur de l'amour, parade des jouets, etc)"
2020/10/24 12:07:22 PM EST,Grands-parents,G1b 2m3,Oui,"Famille, amis, collègues (etc.)"
2020/10/24 12:10:46 PM EST,Parents avec jeunes enfants,G0a 1h0,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/24 2:15:18 PM EST,Grands-parents,G1w 2a3,Non,Vient depuis plusieurs annes
2020/10/24 2:43:26 PM EST,Parents avec jeunes enfants,G1p 1r9,Non,Ça fait vraiment longtemps
2020/10/27 9:55:29 AM EST,Parents,G1s3n3,Non,"Famille, amis, collègues (etc.)"
2020/10/27 10:12:26 AM EST,Parents avec jeunes enfants,G1x1b4,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/27 10:33:19 AM EST,Grands-parents,G2b4g3,Non,"Famille, amis, collègues (etc.)"
2020/10/27 10:38:04 AM EST,Parents avec jeunes enfants,G0a3b0,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/27 11:02:11 AM EST,Grands-parents,G2k0j7,Non,"Famille, amis, collègues (etc.)"
2020/10/27 11:26:04 AM EST,Grands-parents,G2b4z8,Non,Google 
2020/10/27 11:44:34 AM EST,Parents avec jeunes enfants,G3k1b3,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/27 12:37:54 PM EST,Parents avec jeunes enfants,G1t0a7,Non,"Famille, amis, collègues (etc.)"
2020/10/27 12:45:24 PM EST,Grands-parents,G0s2a0,Non,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/27 12:53:13 PM EST,Parents avec jeunes enfants,G2e2z5,Non,Radio
2020/10/27 1:02:51 PM EST,Grands-parents,G1r2j1,Non,"Famille, amis, collègues (etc.)"
2020/10/27 1:08:58 PM EST,Parents avec jeunes enfants,G6z8m9,Non,"Famille, amis, collègues (etc.)"
2020/10/27 2:03:01 PM EST,Parents avec jeunes enfants,G1l1e6,Non,"Famille, amis, collègues (etc.)"
2020/10/27 2:55:34 PM EST,Tante,G1v1t4,Oui,"Famille, amis, collègues (etc.)"
2020/10/28 9:11:15 AM EST,Tante,G1v1t4,Oui,"Famille, amis, collègues (etc.)"
2020/10/28 9:11:49 AM EST,Grands-parents,G3b0c1,Non,"Famille, amis, collègues (etc.)"
2020/10/28 9:21:07 AM EST,Parents avec jeunes enfants,G3s1h9,Non,"Famille, amis, collègues (etc.)"
2020/10/28 9:39:45 AM EST,Parents avec jeunes enfants,G6x2l4,Non,"Famille, amis, collègues (etc.)"
2020/10/28 9:42:45 AM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G3k0r2,Non,"Famille, amis, collègues (etc.)"
2020/10/28 10:19:14 AM EST,Grands-parents,G3a1b9,Non,"Famille, amis, collègues (etc.)"
2020/10/28 10:49:47 AM EST,Parents avec jeunes enfants,G2e2z5,Non,Radio
2020/10/28 10:50:11 AM EST,Parents avec jeunes enfants,G6j1b8,Non,"Famille, amis, collègues (etc.)"
2020/10/28 10:57:52 AM EST,Grands-parents,G2l2y8,Non,"Famille, amis, collègues (etc.)"
2020/10/28 11:16:53 AM EST,Parents avec jeunes enfants,G1t1a5,Non,"Famille, amis, collègues (etc.)"
2020/10/28 11:31:37 AM EST,Parents,G1w4x8,Non,TV
2020/10/28 1:03:52 PM EST,Grands-parents,G0r3e0,Non,En passant
2020/10/28 1:10:12 PM EST,Parents avec jeunes enfants,G7a2x9,Non,"Famille, amis, collègues (etc.)"
2020/10/28 1:13:47 PM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G1c7j5,Non,"Famille, amis, collègues (etc.)"
2020/10/28 1:19:04 PM EST,Parents avec jeunes enfants,G1p3z4,Non,"Famille, amis, collègues (etc.)"
2020/10/28 1:22:08 PM EST,Parents avec jeunes enfants,G2B0p2,Non,"Famille, amis, collègues (etc.)"
2020/10/28 1:53:41 PM EST,Grands-parents,G1v1e7,Non,"Famille, amis, collègues (etc.)"
2020/10/28 2:22:17 PM EST,Parents avec jeunes enfants,G6w3a5,Non,"Famille, amis, collègues (etc.)"
2020/10/28 2:30:10 PM EST,Parents avec jeunes enfants,G1k5p8,Non,Radio
2020/10/28 2:34:01 PM EST,Parents,G6c1a6,Non,Kiosques Fleur de Lys
2020/10/28 2:48:31 PM EST,"Corporatif (enseignants, service-de-garde, garderies, etc.)",G1m3v1,Non,"Famille, amis, collègues (etc.)"
2020/10/28 3:13:24 PM EST,Parents avec jeunes enfants,G1y3j3,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/29 10:01:04 AM EST,Parents avec jeunes enfants,G1y3j3,Oui,"Réseaux sociaux (Facebook, Instagram...)"
2020/10/29 10:01:25 AM EST,Parents avec jeunes enfants,G1h5r1,Non,Radio
2020/10/29 10:14:22 AM EST,Parents avec jeunes enfants,G3h1v5,Oui,"Famille, amis, collègues (etc.)"
2020/10/29 10:17:36 AM EST,Parents avec jeunes enfants,G3a1c5,Non,"Famille, amis, collègues (etc.)"
2020/10/29 10:32:12 AM EST,Parents avec jeunes enfants,G3a1c5,Non,"Famille, amis, collègues (etc.)"
2020/10/29 10:32:35 AM EST,Parents avec jeunes enfants,G1s3x9,Non,"Famille, amis, collègues (etc.)"
